"","ONSConstID","ConstituencyName","HouseWageRatio","UnempConstRate","UnempConstRateChange","WageMedianConst","social_mobility_score","deprivation_index_score"
"44","E14000573","Blackpool South",4.51505016722408,0.0864115474655616,0.0106848345941994,460,-73.3403542583842,45.3903976188716
"45","E14000574","Blaydon",5.13986013986014,0.0431902739660539,-0.00165248570400016,550,18.8982164565037,19.3414808570707
"46","E14000575","Blyth Valley",5.67103109656301,0.0560885784135763,0.000326062263236448,470,-46.7664471043385,24.3985700760798
"47","E14000576","Bognor Regis and Littlehampton",11.0474631751227,0.0301956596155753,-0.00993609406605397,470,-48.9896387362359,20.8472497436104
"48","E14000577","Bolsover",5.64360367892977,0.0303350851251618,-0.0193305556045296,460,-12.963845201938,24.3710369372876
"49","E14000578","Bolton North East",6.20629370629371,0.0717992452867447,0.00717176344981744,440,-17.5227926781376,31.1598514386621
"50","E14000579","Bolton South East",4.50081833060556,0.0691813899408066,-0.00514867589586744,470,-18.8276881806795,34.764980961777
"51","E14000580","Bolton West",5.38461538461539,0.0382091565739694,-0.00400020240527036,550,28.2340269557533,19.7415605642118
"52","E14000581","Bootle",4.90580847723705,0.0823753019745847,-0.0165501585894608,490,-56.0627995018659,40.6723125368222
"53","E14000582","Boston and Skegness",7.0438282647585,0.043205799372122,-0.00305050238933392,430,-36.0242685648941,29.0582629749951
"54","E14000583","Bosworth",6.86813186813187,0.0268444934391146,-0.00700663791787524,560,-44.6219871847804,13.317928172338
"55","E14000584","Bournemouth East",8.3116036505867,0.037745217950272,-0.00490027162347972,590,17.0881460854476,21.703089669123
"56","E14000585","Bournemouth West",9.2085798816568,0.0345767084097266,-0.00823371161187321,520,-25.0693725312308,22.2596510064448
"57","E14000586","Bracknell",10.0591715976331,0.0178294717406238,-0.0115563804822379,650,10.7105637031095,10.9926084191796
"58","E14000587","Bradford East",4.3171114599686,0.0857822442796269,-0.00228662522799027,490,-2.74244794627853,42.7782278228064
"59","E14000588","Bradford South",4.68227424749164,0.0648068384635483,-0.00522219855057245,460,-73.2634252500669,36.3691860776707
"60","E14000589","Bradford West",4.58916083916084,0.0951313652952238,0.0123107346234901,440,-28.3686087704781,41.4347610585298
"61","E14000590","Braintree",9.1264667535854,0.0225742176000558,-0.0125390568968316,590,-6.33305318106273,15.4081172061501
"62","E14000591","Brent Central",15.6882591093117,0.0524092289835893,-0.0262079543161043,570,-14.0973271019414,32.3868158507492
"63","E14000592","Brent North",15.625,0.0265978946851026,-0.0156412863786295,560,55.5804718015784,20.8232999606715
"64","E14000593","Brentford and Isleworth",13.136511375948,0.038745379164826,0.00354738948197666,710,80.7001075685306,19.8826353206623
"65","E14000594","Brentwood and Ongar",11.025641025641,0.0182466142679052,-0.00966579633519683,750,27.3686075971608,11.2694354649175
"66","E14000595","Bridgwater and West Somerset",7.43831640058055,0.0354561691377992,-0.00240018892882216,530,-27.2686794205208,22.3206018335146
"67","E14000596","Brigg and Goole",5.6966618287373,0.0321778889352783,-0.013300172564514,530,-2.9794948514533,17.6794546152964
"68","E14000597","Brighton, Kemptown",10.7962213225371,0.0427127271821065,-0.0122497739343883,570,-46.4161617466671,28.6832982693494
"69","E14000598","Brighton, Pavilion",12.2679045092838,0.0268194332767166,-0.017270225498511,580,37.8195687527619,19.7675378680165
"70","E14000599","Bristol East",8.56643356643357,0.0324047788812787,-0.0138260430097511,550,-22.4186502880229,26.2296829639038
"71","E14000600","Bristol North West",10.3276353276353,0.0329219610880916,-0.0122515097576816,540,-42.266736610289,24.476938416509
"72","E14000601","Bristol South",8.74125874125874,0.0368083949217328,-0.0157971528990243,550,-60.8834311415286,32.7553753369335
"73","E14000602","Bristol West",9.94694960212202,0.0321572890866279,-0.0195750737386302,580,12.3694953050244,25.2496308597756
"74","E14000603","Broadland",8.78262362637363,0.0151553312870018,-0.00918601501803638,560,-30.6758658776655,13.7250910783196
"75","E14000604","Bromley and Chislehurst",11.0446985446985,0.0256764791173611,-0.0119484251315889,740,9.08579365624138,17.6732558056687
"76","E14000605","Bromsgrove",8.30419580419581,0.0234138538231348,-0.00779230091515134,660,35.5783683674544,11.0709095490801
"77","E14000606","Broxbourne",10.6670673076923,0.0275463413317361,-0.0133215978520993,640,15.5595080625345,16.6599757009908
"78","E14000607","Broxtowe",5.69672131147541,0.0237859598802891,-0.0126739237440499,610,-14.4186261591081,12.81390196875
"79","E14000608","Buckingham",10.6837606837607,0.011053543224936,-0.00617236632616189,720,35.2979189581864,8.59159368283814
"80","E14000609","Burnley",3.60576923076923,0.0699593506689148,0.0115092517813192,480,-51.6293901948072,36.0501185396031
"81","E14000610","Burton",6.6717032967033,0.0267033079751868,-0.0157192906339167,490,-6.82529986135152,19.9317483413384
"82","E14000611","Bury North",5.3228021978022,0.0461918112547723,-0.00163346646581133,560,-5.19117104047318,21.3320278926208
"83","E14000612","Bury South",6.37464387464387,0.0406562746740281,-0.00725200603421097,540,-18.5763625979838,22.1592508079433
"84","E14000613","Bury St Edmunds",9.61538461538461,0.020087283706517,-0.00437941430915009,540,1.95123717705122,13.1919841483892
"85","E14000614","Calder Valley",5.38793103448276,0.0332662472530696,-0.0126225146261245,580,-52.0550915322745,18.8136683781887
"86","E14000615","Camberwell and Peckham",15.6052963430013,0.0577248112138921,-0.0224955118276251,610,55.6754005033372,32.7748771403131
"87","E14000616","Camborne and Redruth",7.94314381270903,0.0351518265938195,-0.0023506187976545,460,8.88681640678321,27.497716440979
"88","E14000617","Cambridge",12.6201923076923,0.021722272457106,-0.0108287424138897,640,-11.5569465624682,14.2428786167535
"89","E14000618","Cannock Chase",5.98693759071118,0.0282206712155786,-0.0245955368755244,530,-16.0637180833982,20.9313533694099
"90","E14000619","Canterbury",9.77564102564103,0.0291679088757243,-0.0022381896049194,600,10.199034317483,15.6015260869173
"91","E14000620","Carlisle",5.52373158756137,0.032777715069896,-0.00729080480678691,470,-71.2045143226334,23.5306207511139
"92","E14000621","Carshalton and Wallington",11.5995115995116,0.0351834131501441,-0.00542842425896246,630,52.6272430611849,17.9504878991926
"93","E14000622","Castle Point",9.4577553593947,0.0217276948087113,-0.0185180169128088,610,6.56606342875455,16.6318242762248
"94","E14000623","Central Devon",9.97448979591837,0.0160468965397174,-0.00344434321056039,490,16.3098204333078,16.4171414549267
"95","E14000624","Central Suffolk and North Ipswich",8.63754889178618,0.0178761484396025,-0.00677576289521238,590,-5.53551821158482,14.2744356577566
"96","E14000625","Charnwood",8.67269984917044,0.0151525935372328,-0.01303307785658,510,-36.0434264209088,10.4927738626413
"97","E14000626","Chatham and Aylesford",8.01282051282051,0.0351365654911904,-0.0191959352216822,600,-11.0043411468704,22.9177235006727
"98","E14000627","Cheadle",8.83995037220844,0.0174332751916232,-0.00868611840642608,620,68.3089204172179,10.3266449312277
"99","E14000628","Chelmsford",10.0160256410256,0.0230278554150229,-0.0105013270569207,600,49.2620236936395,12.9676476051292
"100","E14000629","Chelsea and Fulham",23.8942307692308,0.0282048260807856,-0.0061431462465199,800,109.200326766413,18.4679683834583
"101","E14000630","Cheltenham",8.37468982630273,0.0238680579059622,-0.0159950797180367,620,-17.5467577677457,15.4940904422254
"102","E14000631","Chesham and Amersham",14.6901709401709,0.0140979291185208,-0.00526183286640878,720,42.6403677737397,6.71885867203133
"103","E14000632","Chesterfield",6.08320251177394,0.0404830478307256,-0.0118936865187163,490,-36.5132630697219,24.881047533344
"104","E14000633","Chichester",11.5069356872636,0.0217651953174642,-0.00624506506623007,610,-22.323703357043,12.7975682153217
"105","E14000634","Chingford and Woodford Green",12.3626373626374,0.027279703127398,-0.0191063465005179,700,97.1234642376429,21.2342803838313
"106","E14000635","Chippenham",9.27180631868132,0.0210608324196957,-0.0100228008846898,560,-5.38014585455476,12.794062846371
"107","E14000636","Chipping Barnet",13.9620653319283,0.0252708992876383,-0.0128776640934524,730,60.8181496604603,15.6944188840976
"108","E14000637","Chorley",5.21512385919166,0.0284875677889162,-0.00386697174964902,590,7.90084250326315,18.321788924152
"109","E14000638","Christchurch",11.6826923076923,0.0196831262817025,-0.00491733533722322,600,-7.36251714031408,11.4700998037933
"110","E14000639","Cities of London and Westminster",25.9291270527226,0.0250997994065596,-0.00980955274280902,890,132.297015419914,22.2068779731218
"111","E14000640","City of Chester",7.08502024291498,0.0336984993136528,-0.00172922514148312,570,-44.9938568641368,18.2325696171405
"112","E14000641","City of Durham",5.2261396011396,0.033307479710733,-0.00497085767584688,540,23.6421029017306,17.3938025514456
"113","E14000642","Clacton",9.20621931260229,0.0661926010061729,-0.00756166087383948,470,-35.2991179137056,33.7643439587306
"114","E14000643","Cleethorpes",5.1510989010989,0.0342593406221375,-0.0154152873119357,560,11.3234424957228,21.62120457531
"115","E14000644","Colchester",8.43454790823212,0.0292277054741814,-0.0138303417825795,570,-9.78423894954199,20.3553233284178
"116","E14000645","Colne Valley",5.63643899204244,0.0335526441383057,-0.0117309379669071,580,40.366663665599,18.5188803944605
"117","E14000646","Congleton",7.59109311740891,0.0198657631011224,-0.00888805322259574,570,22.6618395776225,11.699102662914
"118","E14000647","Copeland",4.10067873303167,0.0352798005256808,-0.00413499018263411,680,-30.2867337318983,24.1395477432184
"119","E14000648","Corby",7.61955732946299,0.0333592591108335,-0.0110292709616248,530,-50.7489498633072,19.9997628597659
"120","E14000649","Coventry North East",6.6324568288854,0.0506146172818035,-0.0407410980598688,490,-27.8263706692828,34.5127188825806
"121","E14000650","Coventry North West",5.96816976127321,0.0356534935963163,-0.0282278060584647,580,-0.43804469348928,23.4568714655731
"122","E14000651","Coventry South",6.35593220338983,0.0374835711381136,-0.0323565716927415,590,24.852057837021,25.8070637840134
"123","E14000652","Crawley",10.1304945054945,0.0285082197195367,-0.015666185763633,560,-32.6426465731788,17.8326783992909
"124","E14000653","Crewe and Nantwich",6.4762443438914,0.0342477724780506,-0.0123318198298171,510,-39.4386035145576,19.6238336168954
"125","E14000654","Croydon Central",10.7808857808858,0.056624726750082,0.00414567337529569,660,-11.1776264903664,25.1531871527389
"126","E14000655","Croydon North",11.6396761133603,0.0680856314855848,-0.00220686430340858,570,13.4367336346388,29.4081647140502
"127","E14000656","Croydon South",11.2820512820513,0.0312522335743604,-0.00313057146891928,750,51.1653471384574,15.1500444714162
"128","E14000657","Dagenham and Rainham",11.3636363636364,0.0458425210614919,-0.024389357605694,550,35.0042757828987,28.6173255059164
"129","E14000658","Darlington",5.02256671899529,0.0631969414458919,-0.000819687358316112,490,28.4612246674104,25.5346657591991
"130","E14000659","Dartford",9.31490384615385,0.0242121323867941,-0.0153032155111601,640,32.9510645791267,17.360404900249
"131","E14000660","Daventry",9.78537087912088,0.0253808068135219,-0.00397629177868868,560,-24.8117893522407,12.5283450507114
"132","E14000661","Denton and Reddish",5.80769230769231,0.0411988428610844,-0.0139544495010535,500,-50.4423101325315,26.7569576787585
"133","E14000662","Derby North",5.24544534412955,0.036849404864157,-0.0156319752166896,570,-38.5476536348912,23.140327228194
"134","E14000663","Derby South",4.72027972027972,0.0610483416820796,-0.0228316700891635,550,-108.471881892936,37.954824455348
"135","E14000664","Derbyshire Dales",8.37468982630273,0.0138592921502347,-0.00622672871686241,620,39.1480756125635,12.2225310088888
"136","E14000665","Devizes",9.79344729344729,0.015952632240109,-0.00511371132153777,540,-64.2486374802758,12.6874695879725
"137","E14000666","Dewsbury",6.08974358974359,0.0443175566174354,-0.00757966934375306,510,-21.2439992886572,24.1011827256713
"138","E14000667","Don Valley",4.98575498575499,0.0372413141203194,-0.0203165639574681,540,-47.7830750259847,25.4400750151364
"139","E14000668","Doncaster Central",5.02354788069074,0.0520775685324114,-0.0258985342387845,490,-33.6240050683659,29.70903798457
"140","E14000669","Doncaster North",4.43786982248521,0.0508485904247493,-0.0236589865528369,520,-62.5384351934419,31.9406960098094
"141","E14000670","Dover",7.72490221642764,0.0498720952794032,0.00401185254470126,590,-1.46599679274769,22.5535087420086
"142","E14000671","Dudley North",5.57692307692308,0.072880394768437,-0.00290398698393587,500,-59.4050485918457,28.754915093997
"143","E14000672","Dudley South",5.91715976331361,0.0567515408961438,-0.0116185132123885,520,-11.5575604450759,24.0352203106816
"144","E14000673","Dulwich and West Norwood",14.1483516483516,0.0448685182257681,-0.0204534791857775,700,63.5688752092242,27.0495677584643
"145","E14000674","Ealing Central and Acton",15.357905982906,0.0386257932185802,-0.0039855617196996,720,69.1573539674935,20.8724337408803
"146","E14000675","Ealing North",13.6897001303781,0.0434034631877125,-0.00983769355529332,590,59.6419846280697,23.5542982317277
"147","E14000676","Ealing, Southall",14.5888594164456,0.04561166934778,-0.0179163835376256,580,75.2930305892503,26.920504097986
"148","E14000677","Easington",3.17896389324961,0.0752836619798242,0.00530259040399403,490,-22.6496610354225,34.7806160250368
"149","E14000678","East Devon",10.8356139053254,0.015151403662111,-0.00492621721845303,520,-2.68856933268274,11.6824853862213
"150","E14000679","East Ham",13.262599469496,0.0391338841525097,-0.0262025907772965,580,100.211027545477,31.7026514159661
"151","E14000680","East Hampshire",11.1834319526627,0.0119716099074467,-0.00886862224502344,650,-2.20952946820247,9.04585757118318
"152","E14000681","East Surrey",11.170814479638,0.0148505635065195,-0.00585803680919006,680,36.3997710525163,11.1129831415675
"153","E14000682","East Worthing and Shoreham",11.3388969521045,0.024996115750409,-0.0123642726771805,530,-31.5980499559619,16.9259491689394
"154","E14000683","East Yorkshire",6.52939042089985,0.033054402471046,-0.0130959390357027,530,-7.10181931884285,20.8303657530151
"155","E14000684","Eastbourne",8.4478021978022,0.0424807654541309,-0.00181520539257823,560,-21.0061215546655,20.4540583241804
"156","E14000685","Eastleigh",9.45241199478488,0.0185831308747806,-0.00740065750639025,590,25.536780455523,11.3200149971946
"157","E14000686","Eddisbury",7.7724358974359,0.0257889459167398,-0.00759901251536162,600,-28.1014346245943,17.1495115359953
"158","E14000687","Edmonton",12.5343406593407,0.0588780044237235,-0.0290335992911936,560,23.6210181347002,35.1984525751655
"159","E14000688","Ellesmere Port and Neston",6.28596523668639,0.0394361140880035,-0.00687923705284604,520,-29.701908949193,21.1918437248082
"160","E14000689","Elmet and Rothwell",7.67543859649123,0.0163848006282495,-0.0134971403136759,570,-32.0549568974293,13.0201030157459
"161","E14000690","Eltham",11.9115958668197,0.032884261424186,-0.0197312524252347,670,58.9365224719788,22.5493810268006
"162","E14000691","Enfield North",11.5685096153846,0.0462708615406978,-0.0183150086144901,640,34.5809758165798,28.0060404618165
"163","E14000692","Enfield, Southgate",16.1477411477411,0.0255084325533852,-0.0196744604082692,630,51.1735155891031,16.4381136910661
"164","E14000693","Epping Forest",12.9735935706085,0.022446983822019,-0.016572241455882,670,17.9279701556711,15.3529788785124
"165","E14000694","Epsom and Ewell",13.5427952329361,0.0116647052395127,-0.00866328320729867,710,84.6778838089495,7.7084757252111
"166","E14000695","Erewash",5.47895500725689,0.0403853675206296,-0.0170931167223844,530,-42.4411062727796,21.7790366425764
"167","E14000696","Erith and Thamesmead",10.6781376518219,0.0417326273580741,-0.0190494861405439,570,0.666590834606946,24.9079003647378
"168","E14000697","Esher and Walton",14.0579357351509,0.0115120951408156,-0.0101842073379703,790,23.8900832040207,7.8333094238077
"169","E14000698","Exeter",8.87573964497041,0.0212404268630082,-0.0160247402584602,520,-8.28081372154245,19.1846413607678
"170","E14000699","Fareham",8.69948107448107,0.0127472369469255,-0.0101454518577024,630,16.4766306906392,8.8668769271394
"171","E14000700","Faversham and Mid Kent",10.5280312907432,0.0238870873511812,-0.00739735648091165,590,-11.8010654298453,17.8154657107365
"172","E14000701","Feltham and Heston",12.4643874643875,0.0481831280907213,0.00169168200378118,540,24.7180629732652,25.1086904105954
"173","E14000702","Filton and Bradley Stoke",8.82007822685789,0.0167123019066314,-0.007789172975644,590,8.53869293602432,11.3317339663184
"174","E14000703","Finchley and Golders Green",15.6075808249721,0.0283020214673353,-0.00802734821770663,690,74.2026659072076,15.9611261675807
"175","E14000704","Folkestone and Hythe",9.43047337278107,0.0420139605869779,-0.00838209672824049,520,-10.4882637870464,22.4079724682766
